Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP],TCP Segment Len
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.592364000 GTB Standard Time",39.664122,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),44\302\265s,13991054558\302\265s,13991054602\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2923,Control frame,,,56,,,,,,,,,13991054602,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991054602,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000005,0.000005,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-70 dBm",,"Dec 10, 2020 21:53:32.593145000 GTB Standard Time",39.664903,,,13,2472MHz,,,FALSE,,,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),52\302\265s,13991055344\302\265s,13991055396\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2924,Control frame,,,56,,,,,,,,,13991055396,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991055396,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,11,,,,,,0.000781,0.000781,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-60 dBm,-60 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.593498000 GTB Standard Time",39.665256,,,13,2472MHz,,,TRUE,,,11,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),207\302\265s,13991055390\302\265s,13991055597\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2925,Control frame,,,56,,,,,,,,,13991055597,,No data buffered,,FALSE,,,,STA will stay up,1,"Present,Absent,Absent",13991055597,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,11,,,,,,0.000353,0.000353,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-35 dBm,-35 dBm,-35 dBm",,"Dec 10, 2020 21:53:32.593704000 GTB Standard Time",39.665462,,,13,2472MHz,,,TRUE,,,11,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),203\302\265s,13991055616\302\265s,13991055819\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2926,Control frame,,,56,,,,,,,,,13991055819,,No data buffered,,FALSE,,,,STA will stay up,1,"Present,Absent,Absent",13991055819,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-35 dBm,,,12,,,,,,0.000206,0.000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-61 dBm,-61 dBm,-66 dBm",,"Dec 10, 2020 21:53:32.593887000 GTB Standard Time",39.665645,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630013,,Frame is not being retransmitted,158,2927,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,273,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000183,0.000183,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0xb5c7,443,Not set,Not set,,1,,,Not set,,,,,1,1821250047,61230,0.088056,0.002075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-61 dBm,-61 dBm,-66 dBm",,"Dec 10, 2020 21:53:32.593893000 GTB Standard Time",39.665651,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630013,,Frame is not being retransmitted,406,2928,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,274,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000006,0.000006,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x505d,443,Not set,Set,,1,,,Not set,,16030300f3010000ef03035fd27cbe3fea469465ceb50ca93107fab2a3d7d698c5e40c00β\200\246,,,1,1821250047,61230,0.088062,0.000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09110000d432b5809e8bf6f60d7940c5134a87d7ce532c6f5a8748bda9fd9a6a,Handshake,,243,,,Client Hello,,TLS 1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.593968000 GTB Standard Time",39.665726,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),44\302\265s,13991056191\302\265s,13991056235\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2929,Control frame,,,56,,,,,,,,,13991056235,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991056235,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000075,0.000075,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-34 dBm,-34 dBm,-35 dBm",,"Dec 10, 2020 21:53:32.607095000 GTB Standard Time",39.678853,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13991064459\302\265s,13991066915\302\265s,,,,1607630013,Transmitter is an AP,Frame is not being retransmitted,339,2930,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13991066915,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,1,"Present,Absent,Absent",13991066915,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,4015,-35 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",1,,,,0.013127,0.013127,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.633013000 GTB Standard Time",39.704771,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991095253\302\265s,13991095285\302\265s,,,,1607630013,,Frame is not being retransmitted,79,2931,Control frame,,,56,,,,,,,,,13991095285,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991095285,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,5,,,,,,0.025918,0.025918,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.633311000 GTB Standard Time",39.705069,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991095547\302\265s,13991095575\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2932,Control frame,,,56,,,,,,,,,13991095575,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991095575,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000298,0.000298,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-71 dBm",,"Dec 10, 2020 21:53:32.633358000 GTB Standard Time",39.705116,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991095591\302\265s,13991095619\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2933,Control frame,,,56,,,,,,,,,13991095619,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991095619,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,12,,,,,,0.000047,0.000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.633526000 GTB Standard Time",39.705284,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is not being retransmitted,388,2934,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,282,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000168,0.000168,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,184.85.148.54,TCP,Set,0xac09,61227,Not set,Set,,1,,,Not set,,648b856b8b69ed558428492cdf8f509af6018988b18481bc413bc7f742090a4ccdb21f4fβ\200\246,,,5549,1307628338,443,0.260537,0.078071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Handshake,Handshake",,"333,4",,,"Server Key Exchange,Server Hello Done",,"TLS 1.2,TLS 1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.634491000 GTB Standard Time",39.706249,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991096703\302\265s,13991096731\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2935,Control frame,,,56,,,,,,,,,13991096731,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991096731,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000965,0.000965,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.634496000 GTB Standard Time",39.706254,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991096747\302\265s,13991096775\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2936,Control frame,,,56,,,,,,,,,13991096775,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991096775,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,12,,,,,,0.000005,0.000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.634649000 GTB Standard Time",39.706407,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is not being retransmitted,388,2937,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,283,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000153,0.000153,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,184.85.148.54,TCP,Set,0x01c7,61229,Not set,Set,,1,,,Not set,,f751744e8ad4d87cb52b60eb65e3eb7476f7f4fc1361337b3b8d2433d7e3eb811abd5832β\200\246,,,5549,1280825518,443,0.259449,0.079202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Handshake,Handshake",,"333,4",,,"Server Key Exchange,Server Hello Done",,"TLS 1.2,TLS 1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.634655000 GTB Standard Time",39.706413,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991096881\302\265s,13991096913\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2938,Control frame,,,56,,,,,,,,,13991096913,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991096913,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,9,,,,,,0.000006,0.000006,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.635473000 GTB Standard Time",39.707231,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991097684\302\265s,13991097712\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2939,Control frame,,,56,,,,,,,,,13991097712,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991097712,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000818,0.000818,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-65 dBm,-65 dBm,-73 dBm",,"Dec 10, 2020 21:53:32.635477000 GTB Standard Time",39.707235,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991097728\302\265s,13991097756\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2940,Control frame,,,56,,,,,,,,,13991097756,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991097756,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-73 dBm,,,12,,,,,,0.000004,0.000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.635633000 GTB Standard Time",39.707391,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is not being retransmitted,170,2941,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,284,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000156,0.000156,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,184.85.148.54,TCP,Set,0x1a33,61231,Not set,Not set,,1,,,Set,1,,,,0,1280249638,443,0.08413,0.08413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chat,,,,,,0
"-63 dBm,-63 dBm,-71 dBm",,"Dec 10, 2020 21:53:32.635640000 GTB Standard Time",39.707398,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991097841\302\265s,13991097873\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2942,Control frame,,,56,,,,,,,,,13991097873,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991097873,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,9,,,,,,0.000007,0.000007,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.636722000 GTB Standard Time",39.70848,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13991098922\302\265s,13991098958\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2943,Control frame,,,56,,,,,,,,,13991098958,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991098958,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,11,,,,,,0.001082,0.001082,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.636726000 GTB Standard Time",39.708484,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991098978\302\265s,13991099010\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2944,Control frame,,,56,,,,,,,,,13991099010,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991099010,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000004,0.000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-61 dBm,-61 dBm,-66 dBm",,"Dec 10, 2020 21:53:32.636947000 GTB Standard Time",39.708705,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630013,,Frame is not being retransmitted,284,2945,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,275,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000221,0.000221,,,50:3e:aa:e3:1f:be,,,184.85.148.54,,,,192.168.2.190,TCP,Set,0x91e0,443,Not set,Set,,1,,,Not set,,1603030046100000424104cc451713bb22454c3be96699a0cd33c6844353365b48588d54β\200\246,,,220,211408724,61227,0.263958,0.003421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Handshake,Change Cipher Spec,Handshake",,"70,1,40",,,Client Key Exchange,,"TLS 1.2,TLS 1.2,TLS 1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.636953000 GTB Standard Time",39.708711,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),44\302\265s,13991099150\302\265s,13991099194\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2946,Control frame,,,56,,,,,,,,,13991099194,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991099194,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000006,0.000006,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
